"gene_symbol","mean_expr"
"BRDT",0.0361629071432838
"CGREF1",0.626064000612625
"PNPT1",3.00563920658437
"ACTR2",7.50061140594361
"SIX3",0.445985814476285
"CENPO",2.00039998110271
"KIF11",2.67745115676407
"TACC2",3.28314473234904
"ARL3",3.77682335310268
"CEP55",2.80847742948857
"KIF20B",1.82245855240304
"EXOC6",3.46767211855668
"DNA2",1.58446677750552
"BARD1",1.75425575207176
"CDK15",0.332427365546717
"HECW2",0.818359676359244
"WDR12",2.91610102748025
"PARP9",5.02067582111879
"MNS1",1.36493915349129
"USP8",4.4102019868471
"TMOD3",4.34436150191021
"HERC5",1.95141614668239
"FGF2",0.893015354955556
"PRDM5",1.04208791761165
"SEPTIN11",5.09878809606958
"CCNG2",6.31138658006824
"CDKL2",0.254396417863321
"CENPE",1.57552435669648
"EGF",0.125862926698744
"PPP3CA",4.36210450066697
"PRICKLE1",0.372858090561893
"POC1B",3.93814134350175
"NEDD1",3.7292199825485
"SYCP3",0.0745913699009703
"ASCL1",0.0512508365539391
"SLC39A5",0.0428114541405793
"NABP2",4.96711415131985
"SMARCC2",2.67609124518654
"BRCA2",0.433918029428789
"RB1",4.4220627055724
"DIAPH3",1.22715228607796
"CUL4A",2.66330991159618
"KCNH5",0.0639755507966885
"IGF1R",3.40374783725134
"BBS4",3.79383488674764
"PML",4.0400193839897
"CYP1A1",2.40758480261248
"TICRR",0.372839651514833
"IQGAP1",5.65902501279333
"SEPTIN12",0.0209644396553167
"MBTPS1",5.62947644217341
"NCOR1",3.84505198316431
"MYOCD",0.958560957908196
"TOM1L1",5.23320764830163
"SPATA22",0.141277616514611
"CLTC",5.6457398251428
"ADCYAP1",0.606263161382776
"ESCO1",3.74955385654862
"GATA6",1.00991943497343
"TP53",5.33686420805338
"CSNK1D",5.53064731818872
"ANAPC11",7.44793725803487
"TBCD",0.70258343166809
"RPTOR",2.40302107777053
"CEP131",1.52053555048066
"P3H4",3.00593471020179
"BRD4",3.83066648395698
"DMRTC2",0.00715843373812334
"SIK1",1.91269631398644
"DNMT3L",0.00625173399200697
"APP",7.54067197467756
"AKT1",5.81263638016603
"TM4SF5",0.0495119480991572
"PLK4",2.07145340487284
"ITGB3BP",4.94491883724138
"KIF2C",2.86906684477014
"TIPRL",5.16926331543791
"MAEL",0.158304784229861
"NUF2",2.86215523452501
"PRCC",5.43258267039832
"ENSA",8.56329156290236
"POGZ",4.11245144391436
"HORMAD1",0.402053477439332
"DTL",1.92691821388545
"DYRK3",1.63750191811972
"INTS7",3.5167424670619
"TP53BP2",3.89629220644043
"CRNN",0.211841672352322
"JTB",7.22139492177154
"INTS3",3.74468698496998
"SDE2",3.65833477392268
"ARF1",8.47966005603031
"ARL8A",4.68905272782926
"EML4",4.24797459908767
"CALM2",9.25138995807255
"ETAA1",2.85218728376787
"CIAO1",5.13444849543602
"ANKRD53",0.0480231628435644
"EXOC6B",4.23752944107638
"PKP4",4.36559544801863
"DIS3L2",1.29001404391116
"FANCD2",2.17993153805763
"CTDSP1",5.936756823898
"DYNC1LI1",4.36485464803434
"CTDSPL",4.60039189709999
"UBA3",6.00777677015285
"CENPC",1.62802905229451
"CCNA2",3.30708799727812
"SKP2",3.60612640727145
"PLK2",4.04272684745471
"IQGAP2",0.550254076214399
"RASA1",4.35426534444597
"BOD1",5.29847456897107
"TTBK1",0.0675102332858482
"PHIP",3.30798320920373
"DYNLT1",8.34721232823152
"EGFR",2.87972238836009
"CDCA5",2.90294254897436
"MEPCE",5.01953955153312
"STRA8",0.00259923586125865
"TLK2",4.15525619366339
"NCAPG2",2.67960931525094
"CCNB3",0.326511509132623
"HDAC8",4.20459404105458
"TAF1",2.39626303117309
"MCPH1",3.04844898660512
"MAGEA4",0.873643152004833
"CETN2",6.14248781639814
"BIN3",4.18384896143362
"CHMP7",2.44092678839848
"TACC1",4.81720897257339
"TERF1",3.44216011435414
"UHRF2",3.48812331330499
"NFIB",2.52206014263401
"HAUS6",3.11350602212999
"CDKN2B",2.24659042382055
"CDKN2A",2.98272045890215
"INIP",3.72734799744505
"NTMT1",4.45216277374793
"MKI67",2.4092812307574
"GAS2",1.35835405853644
"RPS3",11.8354516298326
"DRD2",0.03662463110662
"NPAT",2.73921093922289
"ATM",2.54543976433208
"KAT14",3.16428778396441
"EML3",2.28082308830084
"INCENP",1.996608481648
"CHEK1",2.8180126771584
"DSN1",3.73152884256719
"TAOK2",4.0708632931477
"HMGA2",0.215914885232451
"ITGB1",8.15870681369545
"LATS2",2.0700865628203
"CCDC102B",1.51081899780292
"TEX12",0.122941092036482
"ANK3",3.03989117626492
"RAD9B",0.431837949929274
"EIF4E",6.00444574943745
"MBIP",4.04688034336641
"NEK7",0.445411998366508
"SLC25A31",0.0117065962733772
"EPS8",5.89088247770921
"NCAPD3",2.65651209501959
"DRD3",0.00602831224733844
"EDNRA",1.80100251845769
"ADAM17",4.35142504168119
"CENPU",2.76126988391761
"CENPJ",1.2089655031285
"FBXO4",3.35324242857343
"CACUL1",3.50229446633759
"RBM46",0.0389240152911084
"TUBA3E",0.136184828741592
"POU4F1",0.200105202024877
"HAUS1",5.17437180694632
"SPC25",2.47641735286289
"UHMK1",5.07649684894532
"BOLL",0.00458021282865077
"TRIM36",0.37182642888464
"ZFP36L2",6.40740760477643
"GJA1",6.12989259614353
"CCNO",1.5139719936927
